S;BKE022508SES00000002;BKE022508INV00000004;1324000;BKE02;0;0;1;97PNB1_40X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1325000;BKE02;0;0;1;97PNB1_60X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1326000;BKE02;0;0;1;97PNB1_65X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1327000;BKE02;0;0;1;97PNB1_75X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1328000;BKE02;0;0;1;97PNB1_80X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1329000;BKE02;0;0;1;97PNB1_90X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1330000;BKE02;0;0;1;97PNB1_95X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1331000;BKE02;0;0;1;97PNB2X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1332000;BKE02;0;0;1;97PNB2_10X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1333000;BKE02;0;0;1;97PNB2_20X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1334000;BKE02;0;0;1;97PNB2_30X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1335000;BKE02;0;0;1;97PNB2_40X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1336000;BKE02;0;0;1;97PNB2_45X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1337000;BKE02;0;0;1;97PNB2_60X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1338000;BKE02;0;0;1;97PNB2_70X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1339000;BKE02;0;0;1;97PNB2_80X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1340000;BKE02;0;0;1;97PNB2_85X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1341000;BKE02;0;0;1;97PNB3X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1342000;BKE02;0;0;1;97PNB3_15X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1343000;BKE02;0;0;1;97PNB3_20X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1344000;BKE02;0;0;1;97PNB3_35X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1345000;BKE02;0;0;1;97PNB3_40X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1346000;BKE02;0;0;1;97PNB3_55X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1347000;BKE02;0;0;1;97PNB3_60X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1348000;BKE02;0;0;1;97PNB3_75X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1349000;BKE02;0;0;1;97PNB3_80X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1350000;BKE02;0;0;1;97PNB3_95X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1351000;BKE02;0;0;1;97PNB421X120X20DGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1352000;BKE02;0;0;1;97PNB421X140X20CGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1353000;BKE02;0;0;1;97PNB421X150X20AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1354000;BKE02;0;0;1;97PNB421X150X20BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1355000;BKE02;0;0;1;97PNB4X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1356000;BKE02;0;0;1;97PNB4_15X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1357000;BKE02;0;0;1;97PNB4_20X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1358000;BKE02;0;0;1;97PNB4_35X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1359000;BKE02;0;0;1;97PNB4_40X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1360000;BKE02;0;0;1;97PNB4_40X2_40GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1361000;BKE02;0;0;1;97PNB4_45X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1362000;BKE02;0;0;1;97PNB4_60X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1363000;BKE02;0;0;1;97PNB4_65X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1364000;BKE02;0;0;1;97PNB4_80X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1365000;BKE02;0;0;1;97PNB4_85X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1366000;BKE02;0;0;1;97PNB4_95X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1367000;BKE02;0;0;1;97PNB5X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1368000;BKE02;0;0;1;97PNB5_10X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1369000;BKE02;0;0;1;97PNB5_15X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1370000;BKE02;0;0;1;97PNB5_30X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1371000;BKE02;0;0;1;97PNB5_40X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1372000;BKE02;0;0;1;97PNB5_45X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1373000;BKE02;0;0;1;97PNB5_50X2_4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1374000;BKE02;0;0;1;97PNB5_55X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1375000;BKE02;0;0;1;97PNB5_65X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1376000;BKE02;0;0;1;97PNB5_70X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1377000;BKE02;0;0;1;97PNB5_80X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1378000;BKE02;0;0;1;97PNB5_85X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1379000;BKE02;0;0;1;97PNB60X50X1525GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1380000;BKE02;0;0;1;97PNB6X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1381000;BKE02;0;0;1;97PNB6_15X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1382000;BKE02;0;0;1;97PNB6_35X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1383000;BKE02;0;0;1;97PNB6_5X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1384000;BKE02;0;0;1;97PNB6_6X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1385000;BKE02;0;0;1;97PNB6_7X1_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1386000;BKE02;0;0;1;97PNB843X140X20CGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1387000;BKE02;0;0;1;97PNB843X150X20AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1388000;BKE02;0;0;1;97PNB843X150X20BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1389000;BKE02;0;0;1;97PNB876X140X20CGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1390000;BKE02;0;0;1;97PNB876X150X20BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1391000;BKE02;0;0;1;97PNB976X150X20AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1392000;BKE02;0;0;1;97PNB976X150X20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1393000;BKE02;0;0;1;97PR10NGEB3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1394000;BKE02;0;0;1;97PR11NGEB3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1395000;BKE02;0;0;1;97PR12NGEB3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1396000;BKE02;0;0;1;97PR13BNGEB3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1397000;BKE02;0;0;1;97PR14NGEB3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1398000;BKE02;0;0;1;97PR2NGEB2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1399000;BKE02;0;0;1;97PREFAU100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1400000;BKE02;0;0;1;97PT15_5X25X592GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1401000;BKE02;0;0;1;97PT1710X75/120GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1402000;BKE02;0;0;1;97PT18X18X294GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1403000;BKE02;0;0;1;97PT30X50X971;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1404000;BKE02;0;0;1;97PT50X50X756P1/P2;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1405000;BKE02;0;0;1;97PT50X50X756P31;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1406000;BKE02;0;0;1;97PT50X50X942;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1407000;BKE02;0;0;1;97PT50X50X942P13;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1408000;BKE02;0;0;1;97PT970X75/120GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1409000;BKE02;0;0;1;97PT9X9X325;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1410000;BKE02;0;0;1;97PYL150150070GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1411000;BKE02;0;0;1;97RAF100100X130GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1412000;BKE02;0;0;1;97RC0600135L100MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1413000;BKE02;0;0;1;97RC0600135L180MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1414000;BKE02;0;0;1;97RC0600135L210MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1415000;BKE02;0;0;1;97RC0800135L100MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1416000;BKE02;0;0;1;97RC0800135L160MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1417000;BKE02;0;0;1;97RC0800135L350MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1418000;BKE02;0;0;1;97RC1000135L100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1419000;BKE02;0;0;1;97RC1000135L140GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1420000;BKE02;0;0;1;97RC1000135L190GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1421000;BKE02;0;0;1;97RC1000135L230GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1422000;BKE02;0;0;1;97RC1200135L110GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1423000;BKE02;0;0;1;97RC1200135L216GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1424000;BKE02;0;0;1;97RC1400A135GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1425000;BKE02;0;0;1;97RE120X120X100AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1426000;BKE02;0;0;1;97RE120X120X16GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1427000;BKE02;0;0;1;97RE120X120X78GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1428000;BKE02;0;0;1;97RE120X120X88GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1429000;BKE02;0;0;1;97REDN1000R11BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1430000;BKE02;0;0;1;97REDN1000R1BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1431000;BKE02;0;0;1;97REDN1000R9BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1432000;BKE02;0;0;1;97REG100X100X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1433000;BKE02;0;0;1;97REG100X109GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1434000;BKE02;0;0;1;97REG100X132_4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1435000;BKE02;0;0;1;97REG100X144_1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1436000;BKE02;0;0;1;97REG100X150GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1437000;BKE02;0;0;1;97REG100X175_9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1438000;BKE02;0;0;1;97REG100X186GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1439000;BKE02;0;0;1;97REG100X193_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1440000;BKE02;0;0;1;97REG100X199_1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1441000;BKE02;0;0;1;97REG100X99_3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1442000;BKE02;0;0;1;97REG10X10X14_3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1443000;BKE02;0;0;1;97REG10X10X14_7GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1444000;BKE02;0;0;1;97REG10X10X14_9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1445000;BKE02;0;0;1;97REG10X10X15_7GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1446000;BKE02;0;0;1;97REG10X10X15_9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1447000;BKE02;0;0;1;97REG10X10X16_8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1448000;BKE02;0;0;1;97REG10X10X18_9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1449000;BKE02;0;0;1;97REG10X10X20_0GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1450000;BKE02;0;0;1;97REG10X10X20_1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1451000;BKE02;0;0;1;97REG10X10X22_8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1452000;BKE02;0;0;1;97REG116X38_8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1453000;BKE02;0;0;1;97REG50X50X50RZGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1454000;BKE02;0;0;1;97REG55X55X60GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1455000;BKE02;0;0;1;97REG80X80X100RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1456000;BKE02;0;0;1;97REG80X80X115GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1457000;BKE02;0;0;1;97REG80X80X171_GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1458000;BKE02;0;0;1;97REG80X80X174GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1459000;BKE02;0;0;1;97REG80X80X190_GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1460000;BKE02;0;0;1;97REGDN1000R01BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1461000;BKE02;0;0;1;97REGDN1000R01RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1462000;BKE02;0;0;1;97REGDN1000R01TGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1463000;BKE02;0;0;1;97REGDN1000R02RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1464000;BKE02;0;0;1;97REGDN1000R03RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1465000;BKE02;0;0;1;97REGDN1000R04RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1466000;BKE02;0;0;1;97REGDN1000R05RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1467000;BKE02;0;0;1;97REGDN1000R06RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1468000;BKE02;0;0;1;97REGDN1000R07RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1469000;BKE02;0;0;1;97REGDN1000R08RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1470000;BKE02;0;0;1;97REGDN500S01BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1471000;BKE02;0;0;1;97REGDN500S01RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1472000;BKE02;0;0;1;97REGDN500S01TGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1473000;BKE02;0;0;1;97REGDN500S16RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1474000;BKE02;0;0;1;97REGH100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1475000;BKE02;0;0;1;97REGH55GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1476000;BKE02;0;0;1;97REGH65GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1477000;BKE02;0;0;1;97REGH75GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1478000;BKE02;0;0;1;97REGH80GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1479000;BKE02;0;0;1;97REGH85GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1480000;BKE02;0;0;1;97REH025GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1481000;BKE02;0;0;1;97REH040GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1482000;BKE02;0;0;1;97REH060GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1483000;BKE02;0;0;1;97REH80X80X050RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1484000;BKE02;0;0;1;97REP15X15X70GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1485000;BKE02;0;0;1;97RESA60X60X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1486000;BKE02;0;0;1;97RESB60X60X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1487000;BKE02;0;0;1;97RESC60X60X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1488000;BKE02;0;0;1;97RESD60X60X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1489000;BKE02;0;0;1;97SE3MSSGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1490000;BKE02;0;0;1;97SEP50X45X300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1491000;BKE02;0;0;1;97SEP65X85X300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1492000;BKE02;0;0;1;97SL090X090X075GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1493000;BKE02;0;0;1;97SL120X100X170GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1494000;BKE02;0;0;1;97SL120X100X75GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1495000;BKE02;0;0;1;97SL160X125X60GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1496000;BKE02;0;0;1;97SL230X160X60GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1497000;BKE02;0;0;1;97SL285X150X060GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1498000;BKE02;0;0;1;97SP15X15X120GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1499000;BKE02;0;0;1;97SP15X15X140GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1500000;BKE02;0;0;1;97SPECIFIC;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1501000;BKE02;0;0;1;97SUP120X23X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1502000;BKE02;0;0;1;97TC51_5X32_25X14GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1503000;BKE02;0;0;1;97TC94X46X8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1504000;BKE02;0;0;1;97TC96X96X8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1505000;BKE02;0;0;1;97TCH48X60_5X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1506000;BKE02;0;0;1;97TCH52X34X6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1507000;BKE02;0;0;1;97TCH52X70X6GAM;;A;UN;3000;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1508000;BKE02;0;0;1;97TCH56X67X6GAM;;A;UN;700,005;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1509000;BKE02;0;0;1;97TCH56X82X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1510000;BKE02;0;0;1;97TCH62X46_5X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1511000;BKE02;20;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2408241788
S;BKE022508SES00000002;BKE022508INV00000004;1512000;BKE02;20;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2608241836
S;BKE022508SES00000002;BKE022508INV00000004;1513000;BKE02;20;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2607241863
S;BKE022508SES00000002;BKE022508INV00000004;1514000;BKE02;20;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2407241727
S;BKE022508SES00000002;BKE022508INV00000004;1515000;BKE02;20;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2007241365
S;BKE022508SES00000002;BKE022508INV00000004;1516000;BKE02;14;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC3010242217
S;BKE022508SES00000002;BKE022508INV00000004;1517000;BKE02;14;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC3110242382
S;BKE022508SES00000002;BKE022508INV00000004;1518000;BKE02;6;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2805241492
S;BKE022508SES00000002;BKE022508INV00000004;1519000;BKE02;4;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC1206240555
S;BKE022508SES00000002;BKE022508INV00000004;1520000;BKE02;5;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;LOT070724
S;BKE022508SES00000002;BKE022508INV00000004;1521000;BKE02;0;0;1;97TCH62_5X48X6GAM;;A;UN;3489,05;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1522000;BKE02;0;0;1;97TCH68X73X10GAM;;A;UN;4481;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1523000;BKE02;0;0;1;97TETE140X140X20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1524000;BKE02;0;0;1;97TETRA240GAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1525000;BKE02;0;0;1;97TN195X200X25;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1526000;BKE02;0;0;1;97TN195X200X25A;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1527000;BKE02;0;0;1;97TN250X200X30;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1528000;BKE02;0;0;1;97TN250X200X30A;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1529000;BKE02;0;0;1;97TRAVBOLGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1530000;BKE02;0;0;1;97TREDN600PFOGAM;;A;UN;0;BKE2;
S;BKE022508SES00000002;BKE022508INV00000004;1531000;BKE02;0;0;1;97TREDN800PFOGAM;;A;UN;0;BKE2;
